Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
3,3,0,Weaver of Lightning,Eldritch Moon,2R,Creature  - Human Shaman,Red,Uncommon,414450,0.08,0.21,0.24,0x108013a00,
2,2,0,Backwoods Survivalists,Eldritch Moon,3G,Creature  - Human Warrior,Green,Common,414451,0.01,0.50,0.02,0x108013a00,
3,3,0,Bloodbriar,Eldritch Moon,2G,Creature  - Plant Elemental,Green,Common,414452,0.09,0.22,0.27,0x108013a00,
2,2,0,Clear Shot,Eldritch Moon,2G,Instant,Green,Uncommon,414453,0.04,0.29,0.08,0x108013a00,
1,1,0,Crop Sigil,Eldritch Moon,G,Enchantment,Green,Uncommon,414454,0.12,0.39,0.12,0x108013a00,
2,2,0,Crossroads Consecrator,Eldritch Moon,G,Creature  - Human Cleric,Green,Common,414455,0.02,0.09,0.04,0x108013a00,
1,1,0,Eldritch Evolution,Eldritch Moon,1GG,Sorcery,Green,Rare,414456,4.49,13.62,4.49,0x108013a00,
1,1,0,Emrakul's Evangel,Eldritch Moon,2G,Creature  - Human Horror,Green,Rare,414457,0.15,0.39,0.15,0x108013a00,
2,2,0,Emrakul's Influence,Eldritch Moon,2GG,Enchantment,Green,Uncommon,414458,0.10,0.25,0.20,0x108013a00,
2,2,0,Foul Emissary,Eldritch Moon,2G,Creature  - Human Horror,Green,Uncommon,414459,0.06,0.33,0.12,0x108013a00,
3,3,0,Gnarlwood Dryad,Eldritch Moon,G,Creature  - Dryad Horror,Green,Uncommon,414460,0.27,0.84,0.81,0x108013a00,
2,2,0,Grapple with the Past,Eldritch Moon,1G,Instant,Green,Common,414461,0.24,1.39,0.48,0x108013a00,
2,2,0,Hamlet Captain,Eldritch Moon,1G,Creature  - Human Warrior,Green,Uncommon,414462,0.09,0.14,0.18,0x108013a00,
3,3,0,Kessig Prowler,Eldritch Moon,G,Creature  - Werewolf Horror,Green,Uncommon,414464,0.20,1.49,0.60,0x108013a00,
3,3,0,Noose Constrictor,Eldritch Moon,1G,Creature  - Snake,Green,Uncommon,414466,0.13,0.54,0.39,0x108013a00,
1,1,0,Permeating Mass,Eldritch Moon,G,Creature  - Spirit,Green,Rare,414467,0.23,0.56,0.23,0x108013a00,
4,4,0,Prey Upon,Eldritch Moon,G,Sorcery,Green,Common,414468,0.07,0.22,0.28,0x108013a00,
4,4,0,Primal Druid,Eldritch Moon,1G,Creature  - Human Druid,Green,Common,414469,0.11,0.25,0.44,0x108013a00,
1,1,0,Somberwald Stag,Eldritch Moon,3GG,Creature  - Elk,Green,Uncommon,414472,0.11,0.42,0.11,0x108013a00,
1,1,0,Spirit of the Hunt,Eldritch Moon,1GG,Creature  - Wolf Spirit,Green,Rare,414473,0.46,0.87,0.46,0x108013a00,
4,4,0,Springsage Ritual,Eldritch Moon,3G,Instant,Green,Common,414475,0.02,0.11,0.08,0x108013a00,
2,2,0,Swift Spinner,Eldritch Moon,3G,Creature  - Spider,Green,Common,414476,0.07,0.18,0.14,0x108013a00,
1,1,0,Tangleclaw Werewolf,Eldritch Moon,2GG,Creature  - Werewolf Horror,Green,Uncommon,414477,0.19,0.27,0.19,0x108013a00,
4,4,0,Ulvenwald Captive,Eldritch Moon,1G,Creature  - Werewolf Horror,Green,Common,414479,0.15,0.51,0.60,0x108013a00,
4,4,0,Waxing Moon,Eldritch Moon,1G,Instant,Green,Common,414482,0.15,0.29,0.60,0x108013a00,
4,4,0,Wolfkin Bond,Eldritch Moon,4G,Enchantment  - Aura,Green,Common,414483,0.04,0.53,0.16,0x108013a00,
4,4,0,Woodcutter's Grit,Eldritch Moon,2G,Instant,Green,Common,414484,0.06,0.19,0.24,0x108013a00,
2,2,0,Woodland Patrol,Eldritch Moon,2G,Creature  - Human Scout,Green,Common,414485,0.01,0.15,0.02,0x108013a00,
1,1,0,Bloodhall Priest,Eldritch Moon,2BR,Creature  - Vampire Cleric,Gold,Rare,414486,0.15,0.36,0.15,0x108013a00,
1,1,0,Campaign of Vengeance,Eldritch Moon,3WB,Enchantment,Gold,Uncommon,414487,0.11,0.32,0.11,0x108013a00,
1,1,0,Gisa and Geralf,Eldritch Moon,2UB,Legendary Creature  - Human Wizard,Gold,Mythic Rare,414488,7.42,9.10,7.42,0x108013a00,
2,2,0,Heron's Grace Champion,Eldritch Moon,2GW,Creature  - Human Knight,Gold,Rare,414490,0.13,0.24,0.26,0x108013a00,
1,1,0,Mercurial Geists,Eldritch Moon,2UR,Creature  - Spirit,Gold,Uncommon,414491,0.09,0.25,0.09,0x108013a00,
2,2,0,Mournwillow,Eldritch Moon,1BG,Creature  - Plant Skeleton,Gold,Uncommon,414492,0.08,0.17,0.16,0x108013a00,
3,3,0,Ride Down,Eldritch Moon,RW,Instant,Gold,Uncommon,414493,0.10,0.27,0.30,0x108013a00,
1,1,0,Ulrich of the Krallenhorde,Eldritch Moon,3RG,Legendary Creature  - Human Werewolf,Gold,Mythic Rare,414496,1.57,5.26,1.57,0x108013a00,
4,4,0,Cathar's Shield,Eldritch Moon,0,Artifact  - Equipment,Artifact,Common,414498,0.14,0.75,0.56,0x108013a00,
1,1,0,Cryptolith Fragment,Eldritch Moon,3,Artifact,Artifact,Uncommon,414499,0.34,2.04,0.34,0x108013a00,
4,4,0,Cultist's Staff,Eldritch Moon,2,Artifact  - Equipment,Artifact,Common,414501,0.06,0.07,0.24,0x108013a00,
4,4,0,Field Creeper,Eldritch Moon,2,Artifact Creature  - Scarecrow,Artifact,Common,414502,0.06,0.19,0.24,0x108013a00,
2,2,0,Geist-Fueled Scarecrow,Eldritch Moon,4,Artifact Creature  - Scarecrow,Artifact,Uncommon,414503,0.06,0.15,0.12,0x108013a00,
1,1,0,Lupine Prototype,Eldritch Moon,2,Artifact Creature  - Wolf Construct,Artifact,Rare,414504,0.32,1.00,0.32,0x108013a00,
2,2,0,Slayer's Cleaver,Eldritch Moon,3,Artifact  - Equipment,Artifact,Uncommon,414505,0.04,0.12,0.08,0x108013a00,
4,4,0,Terrarion,Eldritch Moon,1,Artifact,Artifact,Common,414508,0.05,0.32,0.20,0x108013a00,
1,1,0,Thirsting Axe,Eldritch Moon,3,Artifact  - Equipment,Artifact,Uncommon,414509,0.04,0.09,0.04,0x108013a00,
1,1,0,Geier Reach Sanitarium,Eldritch Moon,,Legendary Land,Land,Rare,414510,1.60,7.09,1.60,0x108013a00,
4,4,0,Hanweir Battlements,Eldritch Moon,,Land,Land,Rare,414511,3.13,6.51,12.52,0x108013a00,
1,1,0,Nephalia Academy,Eldritch Moon,,Land,Land,Uncommon,414512,0.23,1.07,0.23,0x108013a00,
2,2,0,Sanctum Prelate,Conspiracy: Take the Crown,1WW,Creature — Human Cleric,White,Mythic Rare,416780,32.02,92.72,64.04,0x108013a00,
4,4,0,Acrobatic Maneuver,Kaladesh,2W,Instant,White,Common,417574,0.13,0.41,0.52,0x108013a00,
3,3,0,Aerial Responder,Kaladesh,1WW,Creature  - Dwarf Soldier,White,Uncommon,417575,0.11,0.82,0.33,0x108013a00,
2,2,0,Aetherstorm Roc,Kaladesh,2WW,Creature  - Bird,White,Rare,417576,0.12,0.37,0.24,0x108013a00,
4,4,0,Authority of the Consuls,Kaladesh,W,Enchantment,White,Rare,417578,6.53,7.94,26.12,0x108013a00,
3,3,0,Aviary Mechanic,Kaladesh,1W,Creature  - Dwarf Artificer,White,Common,417579,0.07,0.25,0.21,0x108013a00,
4,4,0,Built to Last,Kaladesh,W,Instant,White,Common,417580,0.06,0.16,0.24,0x108013a00,
2,2,0,Captured by the Consulate,Kaladesh,3W,Enchantment  - Aura,White,Rare,417581,0.11,0.42,0.22,0x108013a00,
1,1,0,Cataclysmic Gearhulk,Kaladesh,3WW,Artifact Creature  - Construct,White,Mythic Rare,417582,0.54,1.93,0.54,0x108013a00,
4,4,0,Consulate Surveillance,Kaladesh,3W,Enchantment,White,Uncommon,417583,0.05,0.22,0.20,0x108013a00,
4,4,0,Consul's Shieldguard,Kaladesh,3W,Creature  - Dwarf Soldier,White,Uncommon,417584,0.02,0.33,0.08,0x108013a00,
4,4,0,Eddytrail Hawk,Kaladesh,1W,Creature  - Bird,White,Common,417585,0.02,0.12,0.08,0x108013a00,
3,3,0,Fairgrounds Warden,Kaladesh,2W,Creature  - Dwarf Soldier,White,Uncommon,417586,0.13,0.52,0.39,0x108013a00,
3,3,0,Fragmentize,Kaladesh,W,Sorcery,White,Common,417587,0.08,0.84,0.24,0x108013a00,
3,3,0,Fumigate,Kaladesh,3WW,Sorcery,White,Rare,417588,2.02,3.42,6.06,0x108013a00,
3,3,0,Gearshift Ace,Kaladesh,1W,Creature  - Dwarf Pilot,White,Uncommon,417589,0.10,0.39,0.30,0x108013a00,
4,4,0,Glint-Sleeve Artisan,Kaladesh,2W,Creature  - Dwarf Artificer,White,Common,417590,0.03,0.18,0.12,0x108013a00,
4,4,0,Herald of the Fair,Kaladesh,2W,Creature  - Human,White,Common,417591,0.01,0.01,0.04,0x108013a00,
3,3,0,Impeccable Timing,Kaladesh,1W,Instant,White,Common,417592,0.04,0.01,0.12,0x108013a00,
4,4,0,Inspired Charge,Kaladesh,2WW,Instant,White,Common,417593,0.01,0.20,0.04,0x108013a00,
4,4,0,Master Trinketeer,Kaladesh,2W,Creature  - Dwarf Artificer,White,Rare,417594,0.20,0.35,0.80,0x108013a00,
4,4,0,Ninth Bridge Patrol,Kaladesh,1W,Creature  - Dwarf Soldier,White,Common,417595,0.03,0.14,0.12,0x108013a00,
4,4,0,Pressure Point,Kaladesh,1W,Instant,White,Common,417596,0.03,0.24,0.12,0x108013a00,
4,3,1,Propeller Pioneer,Kaladesh,3W,Creature  - Human Artificer,White,Common,417597,0.04,0.00,,0x108013a00,
3,3,0,Refurbish,Kaladesh,3W,Sorcery,White,Uncommon,417598,0.10,0.53,0.30,0x108013a00,
3,3,0,Revoke Privileges,Kaladesh,2W,Enchantment  - Aura,White,Common,417599,0.04,0.15,0.12,0x108013a00,
4,4,0,Servo Exhibition,Kaladesh,1W,Sorcery,White,Uncommon,417600,0.14,0.29,0.56,0x108013a00,
4,4,0,Skyswirl Harrier,Kaladesh,4W,Creature  - Bird,White,Common,417601,0.01,0.10,0.04,0x108013a00,
4,4,0,Skywhaler's Shot,Kaladesh,2W,Instant,White,Uncommon,417602,0.05,0.21,0.20,0x108013a00,
4,4,0,Tasseled Dromedary,Kaladesh,W,Creature  - Camel,White,Common,417603,0.03,0.29,0.12,0x108013a00,
4,4,0,Thriving Ibex,Kaladesh,3W,Creature  - Goat,White,Common,417604,0.03,0.19,0.12,0x108013a00,
4,4,0,Trusty Companion,Kaladesh,1W,Creature  - Hyena,White,Uncommon,417606,0.02,0.00,0.08,0x108013a00,
4,4,0,Visionary Augmenter,Kaladesh,2WW,Creature  - Dwarf Artificer,White,Uncommon,417607,0.05,0.25,0.20,0x108013a00,
4,4,0,Wispweaver Angel,Kaladesh,4WW,Creature  - Angel,White,Uncommon,417608,0.13,0.35,0.52,0x108013a00,
4,4,0,Aether Meltdown,Kaladesh,1U,Enchantment  - Aura,Blue,Uncommon,417609,0.06,0.19,0.24,0x108013a00,
4,4,0,Aether Theorist,Kaladesh,1U,Creature  - Vedalken Rogue,Blue,Common,417610,0.04,0.22,0.16,0x108013a00,
4,4,0,AEther Tradewinds,Kaladesh,2U,Instant,Blue,Common,417611,0.01,0.32,0.04,0x108013a00,
2,2,0,Aethersquall Ancient,Kaladesh,5UU,Creature  - Leviathan,Blue,Rare,417612,0.19,0.58,0.38,0x108013a00,
4,4,0,Ceremonious Rejection,Kaladesh,U,Instant,Blue,Uncommon,417613,0.32,2.43,1.28,0x108013a00,
3,3,0,Confiscation Coup,Kaladesh,3UU,Sorcery,Blue,Rare,417614,0.11,0.34,0.33,0x108013a00,
4,4,0,Curio Vendor,Kaladesh,1U,Creature  - Vedalken,Blue,Common,417615,0.01,0.15,0.04,0x108013a00,
4,4,0,Disappearing Act,Kaladesh,1UU,Instant,Blue,Uncommon,417616,0.08,0.28,0.32,0x108013a00,
4,4,0,Dramatic Reversal,Kaladesh,1U,Instant,Blue,Common,417617,0.90,12.64,3.60,0x108013a00,
2,2,0,Era of Innovation,Kaladesh,1U,Enchantment,Blue,Uncommon,417618,0.05,0.15,0.10,0x108013a00,
3,3,0,Experimental Aviator,Kaladesh,3UU,Creature  - Human Artificer,Blue,Uncommon,417619,0.06,0.21,0.18,0x108013a00,
4,4,0,Failed Inspection,Kaladesh,2UU,Instant,Blue,Common,417620,0.02,0.11,0.08,0x108013a00,
4,4,0,Gearseeker Serpent,Kaladesh,5UU,Creature  - Serpent,Blue,Common,417621,0.10,0.44,0.40,0x108013a00,
3,3,0,Glimmer of Genius,Kaladesh,3U,Instant,Blue,Uncommon,417622,0.05,0.53,0.15,0x108013a00,
4,4,0,Glint-Nest Crane,Kaladesh,1U,Creature  - Bird,Blue,Uncommon,417623,0.08,0.49,0.32,0x108013a00,
4,4,0,Hightide Hermit,Kaladesh,4U,Creature  - Crab,Blue,Common,417624,0.02,0.22,0.08,0x108013a00,
2,2,0,Insidious Will,Kaladesh,2UU,Instant,Blue,Rare,417625,0.89,2.39,1.78,0x108013a00,
4,4,0,Janjeet Sentry,Kaladesh,2U,Creature  - Vedalken Soldier,Blue,Uncommon,417626,0.01,0.06,0.04,0x108013a00,
4,3,1,Long-Finned Skywhale,Kaladesh,2UU,Creature  - Whale,Blue,Uncommon,417627,0.01,0.17,0.20,0x108013a00,
4,4,0,Malfunction,Kaladesh,3U,Enchantment  - Aura,Blue,Common,417628,0.03,0.00,0.12,0x108013a00,
1,0,1,Metallurgic Summonings,Kaladesh,3UU,Enchantment,Blue,Mythic Rare,417629,3.24,5.26,5.26,0x108013a00,
4,4,0,Minister of Inquiries,Kaladesh,U,Creature  - Vedalken Advisor,Blue,Uncommon,417630,0.14,0.36,0.56,0x108013a00,
4,4,0,Nimble Innovator,Kaladesh,3U,Creature  - Vedalken Artificer,Blue,Common,417631,0.01,0.10,0.04,0x108013a00,
3,3,0,"Padeem, Consul of Innovation",Kaladesh,3U,Legendary Creature  - Vedalken Artificer,Blue,Rare,417632,1.71,4.49,5.13,0x108013a00,
4,4,0,Revolutionary Rebuff,Kaladesh,1U,Instant,Blue,Common,417634,0.01,0.24,0.04,0x108013a00,
1,1,0,Saheeli's Artistry,Kaladesh,4UU,Sorcery,Blue,Rare,417635,0.22,0.29,0.22,0x108013a00,
3,3,0,Select for Inspection,Kaladesh,U,Instant,Blue,Common,417636,0.07,0.25,0.21,0x108013a00,
4,4,0,Shrewd Negotiation,Kaladesh,4U,Sorcery,Blue,Uncommon,417637,0.04,0.25,0.16,0x108013a00,
4,4,0,Tezzeret's Ambition,Kaladesh,3UU,Sorcery,Blue,Common,417638,0.02,0.01,0.08,0x108013a00,
4,4,0,Thriving Turtle,Kaladesh,U,Creature  - Turtle,Blue,Common,417639,0.03,0.24,0.12,0x108013a00,
2,2,0,Torrential Gearhulk,Kaladesh,4UU,Artifact Creature  - Construct,Blue,Mythic Rare,417640,12.20,10.88,24.40,0x108013a00,
3,3,0,Vedalken Blademaster,Kaladesh,2U,Creature  - Vedalken Soldier,Blue,Common,417641,0.03,0.09,0.09,0x108013a00,
4,4,0,Weldfast Wingsmith,Kaladesh,3U,Creature  - Human Artificer,Blue,Common,417642,0.01,0.00,0.04,0x108013a00,
4,4,0,Wind Drake,Kaladesh,2U,Creature  - Drake,Blue,Common,417643,0.01,0.01,0.04,0x108013a00,
4,3,1,Aetherborn Marauder,Kaladesh,3B,Creature  - Aetherborn Rogue,Black,Uncommon,417644,0.04,0.24,0.36,0x108013a00,
4,4,0,Ambitious Aetherborn,Kaladesh,4B,Creature  - Aetherborn Artificer,Black,Common,417645,0.01,0.09,0.04,0x108013a00,
4,3,1,Dhund Operative,Kaladesh,1B,Creature  - Human Rogue,Black,Common,417647,0.04,0.30,0.42,0x108013a00,
4,4,0,Diabolic Tutor,Kaladesh,2BB,Sorcery,Black,Uncommon,417648,1.12,3.52,4.48,0x108013a00,
4,4,0,Die Young,Kaladesh,1B,Sorcery,Black,Common,417649,0.05,0.13,0.20,0x108013a00,
4,4,0,Dukhara Scavenger,Kaladesh,5B,Creature  - Crocodile,Black,Common,417650,0.01,0.07,0.04,0x108013a00,
2,2,0,Eliminate the Competition,Kaladesh,4B,Sorcery,Black,Rare,417651,0.18,0.49,0.36,0x108013a00,
4,4,0,Embraal Bruiser,Kaladesh,1B,Creature  - Human Warrior,Black,Uncommon,417652,0.03,0.30,0.12,0x108013a00,
4,4,0,Essence Extraction,Kaladesh,1BB,Instant,Black,Uncommon,417653,0.04,0.24,0.16,0x108013a00,
4,4,0,Fortuitous Find,Kaladesh,2B,Sorcery,Black,Common,417654,0.10,0.26,0.40,0x108013a00,
4,4,0,Foundry Screecher,Kaladesh,2B,Creature  - Bat,Black,Common,417655,0.02,0.00,0.08,0x108013a00,
4,4,0,Fretwork Colony,Kaladesh,1B,Creature  - Insect,Black,Uncommon,417656,0.03,0.10,0.12,0x108013a00,
4,4,0,"Gonti, Lord of Luxury",Kaladesh,2BB,Legendary Creature  - Aetherborn Rogue,Black,Rare,417657,0.33,5.02,1.32,0x108013a00,
1,1,0,Harsh Scrutiny,Kaladesh,B,Sorcery,Black,Uncommon,417658,0.12,0.43,0.12,0x108013a00,
4,4,0,Lawless Broker,Kaladesh,2B,Creature  - Aetherborn Rogue,Black,Common,417659,0.01,0.11,0.04,0x108013a00,
3,3,0,Live Fast,Kaladesh,2B,Sorcery,Black,Common,417660,0.07,0.24,0.21,0x108013a00,
4,4,0,Lost Legacy,Kaladesh,1BB,Sorcery,Black,Rare,417661,0.22,0.81,0.88,0x108013a00,
3,3,0,Make Obsolete,Kaladesh,2B,Instant,Black,Uncommon,417662,0.07,0.10,0.21,0x108013a00,
2,2,0,Marionette Master,Kaladesh,4BB,Creature  - Human Artificer,Black,Rare,417663,0.46,1.51,0.92,0x108013a00,
3,3,0,Maulfist Squad,Kaladesh,3B,Creature  - Human Artificer,Black,Common,417664,0.01,0.12,0.03,0x108013a00,
4,4,0,Mind Rot,Kaladesh,2B,Sorcery,Black,Common,417666,0.02,0.26,0.08,0x108013a00,
2,2,0,Morbid Curiosity,Kaladesh,1BB,Sorcery,Black,Uncommon,417667,0.14,0.25,0.28,0x108013a00,
4,4,0,Night Market Lookout,Kaladesh,B,Creature  - Human Rogue,Black,Common,417668,0.11,0.43,0.44,0x108013a00,
4,4,0,Ovalchase Daredevil,Kaladesh,3B,Creature  - Human Pilot,Black,Uncommon,417670,0.07,0.23,0.28,0x108013a00,
4,4,0,Prakhata Club Security,Kaladesh,3B,Creature  - Aetherborn Warrior,Black,Common,417671,0.02,0.13,0.08,0x108013a00,
1,1,0,Rush of Vitality,Kaladesh,1B,Instant,Black,Common,417672,0.09,0.32,0.09,0x108013a00,
4,4,0,Subtle Strike,Kaladesh,1B,Instant,Black,Common,417673,0.01,0.09,0.04,0x108013a00,
2,1,1,Syndicate Trafficker,Kaladesh,1B,Creature  - Aetherborn Rogue,Black,Rare,417674,0.16,0.41,0.57,0x108013a00,
4,4,0,Thriving Rats,Kaladesh,1B,Creature  - Rat,Black,Common,417675,0.03,0.25,0.12,0x108013a00,
4,4,0,Tidy Conclusion,Kaladesh,3BB,Instant,Black,Common,417676,0.02,0.23,0.08,0x108013a00,
4,4,0,Underhanded Designs,Kaladesh,1B,Enchantment,Black,Uncommon,417677,0.14,0.29,0.56,0x108013a00,
4,4,0,Weaponcraft Enthusiast,Kaladesh,2B,Creature  - Aetherborn Artificer,Black,Uncommon,417678,0.16,0.85,0.64,0x108013a00,
4,4,0,Aethertorch Renegade,Kaladesh,2R,Creature  - Human Rogue,Red,Uncommon,417679,0.06,0.16,0.24,0x108013a00,
4,4,0,Brazen Scourge,Kaladesh,1RR,Creature  - Gremlin,Red,Uncommon,417680,0.04,0.10,0.16,0x108013a00,
4,4,0,Built to Smash,Kaladesh,R,Instant,Red,Common,417681,0.09,0.48,0.36,0x108013a00,
3,3,0,Cathartic Reunion,Kaladesh,1R,Sorcery,Red,Common,417682,0.15,0.85,0.45,0x108013a00,
2,2,0,"Chandra, Torch of Defiance",Kaladesh,2RR,Planeswalker  - Chandra,Red,Mythic Rare,417683,6.86,21.03,13.72,0x108013a00,
4,4,0,Chandra's Pyrohelix,Kaladesh,1R,Instant,Red,Common,417684,0.01,0.14,0.04,0x108013a00,
1,1,0,Combustible Gearhulk,Kaladesh,4RR,Artifact Creature  - Construct,Red,Mythic Rare,417685,5.75,7.23,5.75,0x108013a00,
4,4,0,Demolish,Kaladesh,3R,Sorcery,Red,Common,417686,0.01,0.08,0.04,0x108013a00,
2,2,0,Fateful Showdown,Kaladesh,2RR,Instant,Red,Rare,417687,0.28,0.62,0.56,0x108013a00,
4,4,0,Furious Reprisal,Kaladesh,3R,Sorcery,Red,Uncommon,417688,0.03,0.21,0.12,0x108013a00,
4,4,0,Giant Spectacle,Kaladesh,1R,Enchantment  - Aura,Red,Common,417689,0.02,0.24,0.08,0x108013a00,
4,4,0,Harnessed Lightning,Kaladesh,1R,Instant,Red,Uncommon,417690,0.23,0.77,0.92,0x108013a00,
4,3,1,Hijack,Kaladesh,1RR,Sorcery,Red,Common,417691,0.03,0.19,0.28,0x108013a00,
4,4,0,Incendiary Sabotage,Kaladesh,2RR,Instant,Red,Uncommon,417692,0.04,0.00,0.16,0x108013a00,
2,2,0,Inventor's Apprentice,Kaladesh,R,Creature  - Human Artificer,Red,Uncommon,417693,0.06,0.17,0.12,0x108013a00,
2,2,0,Lathnu Hellion,Kaladesh,2R,Creature  - Hellion,Red,Rare,417694,0.15,0.26,0.30,0x108013a00,
1,1,0,Madcap Experiment,Kaladesh,3R,Sorcery,Red,Rare,417695,0.30,1.08,0.30,0x108013a00,
4,4,0,Maulfist Doorbuster,Kaladesh,3R,Creature  - Human Warrior,Red,Uncommon,417696,0.04,0.10,0.16,0x108013a00,
1,1,0,Pia Nalaar,Kaladesh,2R,Legendary Creature  - Human Artificer,Red,Rare,417697,0.17,0.75,0.17,0x108013a00,
4,4,0,Quicksmith Genius,Kaladesh,2R,Creature  - Human Artificer,Red,Uncommon,417698,0.09,0.48,0.36,0x108013a00,
4,4,0,Reckless Fireweaver,Kaladesh,1R,Creature  - Human Artificer,Red,Common,417699,0.20,4.27,0.80,0x108013a00,
4,4,0,Renegade Tactics,Kaladesh,R,Sorcery,Red,Common,417700,0.16,0.38,0.64,0x108013a00,
4,4,0,Ruinous Gremlin,Kaladesh,R,Creature  - Gremlin,Red,Common,417701,0.02,0.10,0.08,0x108013a00,
3,3,0,Salivating Gremlins,Kaladesh,2R,Creature  - Gremlin,Red,Common,417702,0.03,0.07,0.09,0x108013a00,
2,2,0,Skyship Stalker,Kaladesh,2RR,Creature  - Dragon,Red,Rare,417703,0.28,0.62,0.56,0x108013a00,
2,2,0,Spark of Creativity,Kaladesh,R,Sorcery,Red,Uncommon,417704,0.08,0.34,0.16,0x108013a00,
3,3,0,Speedway Fanatic,Kaladesh,1R,Creature  - Human Pilot,Red,Uncommon,417705,0.09,0.38,0.27,0x108013a00,
4,4,0,Spireside Infiltrator,Kaladesh,2R,Creature  - Human Rogue,Red,Common,417706,0.02,0.08,0.08,0x108013a00,
4,4,0,Spontaneous Artist,Kaladesh,3R,Creature  - Human Rogue,Red,Common,417707,0.03,0.18,0.12,0x108013a00,
4,4,0,Start Your Engines,Kaladesh,3R,Sorcery,Red,Uncommon,417708,0.04,0.44,0.16,0x108013a00,
2,2,0,Territorial Gorger,Kaladesh,3R,Creature  - Gremlin,Red,Rare,417709,0.10,0.46,0.20,0x108013a00,
4,4,0,Terror of the Fairgrounds,Kaladesh,3R,Creature  - Gremlin,Red,Common,417710,0.02,0.08,0.08,0x108013a00,
3,3,0,Thriving Grubs,Kaladesh,1R,Creature  - Gremlin,Red,Common,417711,0.02,0.13,0.06,0x108013a00,
4,4,0,Wayward Giant,Kaladesh,4R,Creature  - Giant,Red,Common,417712,0.02,0.12,0.08,0x108013a00,
4,4,0,Welding Sparks,Kaladesh,2R,Instant,Red,Common,417713,0.04,0.08,0.16,0x108013a00,
4,4,0,Appetite for the Unnatural,Kaladesh,2G,Instant,Green,Common,417714,0.02,0.23,0.08,0x108013a00,
4,4,0,Arborback Stomper,Kaladesh,3GG,Creature  - Beast,Green,Uncommon,417715,0.04,0.26,0.16,0x108013a00,
3,3,0,Architect of the Untamed,Kaladesh,2G,Creature  - Elf Artificer Druid,Green,Rare,417716,0.16,0.29,0.48,0x108013a00,
4,4,0,Armorcraft Judge,Kaladesh,3G,Creature  - Elf Artificer,Green,Uncommon,417717,0.19,0.83,0.76,0x108013a00,
4,4,0,Attune with Aether,Kaladesh,G,Sorcery,Green,Common,417718,0.06,0.97,0.24,0x108013a00,
3,3,0,Blossoming Defense,Kaladesh,G,Instant,Green,Uncommon,417719,0.47,3.04,1.41,0x108013a00,
3,3,0,Bristling Hydra,Kaladesh,2GG,Creature  - Hydra,Green,Rare,417720,0.19,0.29,0.57,0x108013a00,
2,2,0,Commencement of Festivities,Kaladesh,1G,Instant,Green,Common,417721,0.04,0.20,0.08,0x108013a00,
4,4,0,Cowl Prowler,Kaladesh,4GG,Creature  - Wurm,Green,Common,417722,0.02,0.17,0.08,0x108013a00,
4,4,0,Creeping Mold,Kaladesh,2GG,Sorcery,Green,Uncommon,417723,0.04,0.33,0.16,0x108013a00,
2,2,0,Cultivator of Blades,Kaladesh,3GG,Creature  - Elf Artificer,Green,Rare,417724,0.18,0.47,0.36,0x108013a00,
3,3,0,Dubious Challenge,Kaladesh,3G,Sorcery,Green,Rare,417725,0.13,0.38,0.39,0x108013a00,
4,4,0,Durable Handicraft,Kaladesh,1G,Enchantment,Green,Uncommon,417726,0.13,0.33,0.52,0x108013a00,
2,2,0,Elegant Edgecrafters,Kaladesh,4GG,Creature  - Elf Artificer,Green,Uncommon,417727,0.05,0.31,0.10,0x108013a00,
3,3,0,Fairgrounds Trumpeter,Kaladesh,2G,Creature  - Elephant,Green,Uncommon,417728,0.04,0.35,0.12,0x108013a00,
4,3,1,Ghirapur Guide,Kaladesh,2G,Creature  - Elf Scout,Green,Uncommon,417729,0.02,0.31,0.37,0x108013a00,
4,4,0,Highspire Artisan,Kaladesh,2G,Creature  - Elf Artificer,Green,Common,417730,0.03,0.20,0.12,0x108013a00,
4,4,0,Hunt the Weak,Kaladesh,3G,Sorcery,Green,Common,417731,0.02,0.14,0.08,0x108013a00,
4,4,0,Kujar Seedsculptor,Kaladesh,1G,Creature  - Elf Druid,Green,Common,417732,0.03,0.30,0.12,0x108013a00,
3,3,0,Larger Than Life,Kaladesh,1G,Sorcery,Green,Common,417733,0.09,0.22,0.27,0x108013a00,
3,3,0,Longtusk Cub,Kaladesh,1G,Creature  - Cat,Green,Uncommon,417734,0.04,0.37,0.12,0x108013a00,
4,4,0,Nature's Way,Kaladesh,1G,Sorcery,Green,Uncommon,417735,0.11,0.39,0.44,0x108013a00,
1,1,0,"Nissa, Vital Force",Kaladesh,3GG,Planeswalker  - Nissa,Green,Mythic Rare,417736,8.02,11.56,8.02,0x108013a00,
4,4,0,Ornamental Courage,Kaladesh,G,Instant,Green,Common,417737,0.03,0.17,0.12,0x108013a00,
1,1,0,"Oviya Pashiri, Sage Lifecrafter",Kaladesh,G,Legendary Creature  - Human Artificer,Green,Rare,417738,0.28,0.75,0.28,0x108013a00,
4,4,0,Peema Outrider,Kaladesh,2GG,Creature  - Elf Artificer,Green,Common,417739,0.03,0.23,0.12,0x108013a00,
4,3,1,Riparian Tiger,Kaladesh,3GG,Creature  - Cat,Green,Common,417740,0.02,0.22,0.28,0x108013a00,
